timestamp,eye_rub_first_hand_report,eye_rub_first_hand_count,eye_rub_first_hand_durations,|,eye_rub_second_hand_report,eye_rub_second_hand_count,eye_rub_second_hand_durations,|,flicker_report,flicker_count,|,micro_sleep_report,micro_sleep_count,micro_sleep_durations,|,pitch_report,pitch_count,pitch_durations,|,yawn_report,yawn_count,yawn_durations
2024-10-23 19:49:56,False,0,[],|,False,0,[],|,False,0,|,True,28,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 40.0 seconds remaining.,[]
2024-10-23 19:50:09,False,0,[],|,False,0,[],|,False,0,|,True,29,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 26.0 seconds remaining.,[]
2024-10-23 19:50:15,False,0,[],|,False,0,[],|,False,0,|,True,30,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 21.0 seconds remaining.,[]
2024-10-23 19:50:17,False,0,[],|,False,0,[],|,False,Counting flickers... 29.0 seconds remaining.,|,False,0,[],|,True,55,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds']",|,False,Counting yawns... 19.0 seconds remaining.,[]
2024-10-23 19:50:24,False,0,[],|,False,0,[],|,False,Counting flickers... 22.0 seconds remaining.,|,False,0,[],|,True,56,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds']",|,False,Counting yawns... 12.0 seconds remaining.,[]
2024-10-23 19:50:31,False,0,[],|,False,0,[],|,False,Counting flickers... 15.0 seconds remaining.,|,False,0,[],|,True,57,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds']",|,False,Counting yawns... 5.0 seconds remaining.,[]
2024-10-23 19:50:35,False,0,[],|,False,0,[],|,False,Counting flickers... 10.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-10-23 19:50:45,False,0,[],|,False,0,[],|,True,22,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 170.0 seconds remaining.,[]
2024-10-23 19:50:54,False,0,[],|,False,0,[],|,False,Counting flickers... 51.0 seconds remaining.,|,False,0,[],|,True,58,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds']",|,False,Counting yawns... 161.0 seconds remaining.,[]
2024-10-23 19:51:00,False,0,[],|,False,0,[],|,False,Counting flickers... 45.0 seconds remaining.,|,False,0,[],|,True,59,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds']",|,False,Counting yawns... 155.0 seconds remaining.,[]
2024-10-23 19:51:50,False,0,[],|,False,0,[],|,True,4,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 105.0 seconds remaining.,[]
2024-10-23 19:52:04,False,0,[],|,False,0,[],|,False,Counting flickers... 46.0 seconds remaining.,|,False,0,[],|,True,60,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds']",|,False,Counting yawns... 91.0 seconds remaining.,[]
2024-10-23 19:52:32,False,0,[],|,False,0,[],|,False,Counting flickers... 17.0 seconds remaining.,|,False,0,[],|,True,61,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds']",|,False,Counting yawns... 63.0 seconds remaining.,[]
2024-10-23 19:52:54,True,1,"['1 right eye rub: 2.0 seconds', '2 right eye rub: 2.0 seconds', '1 right eye rub: 6.0 seconds', '1 left eye rub: 2.0 seconds', '1 left eye rub: 3.0 seconds', '2 left eye rub: 2.0 seconds', '1 left eye rub: 3.0 seconds']",|,True,0,[],|,True,4,|,False,0,[],|,False,Counting pitches...,[],|,False,Counting yawns... 41.0 seconds remaining.,[]
2024-10-23 19:53:15,False,0,[],|,False,0,[],|,False,0,|,True,31,"['1 micro sleep: 2.0 seconds', '2 micro sleep: 2.0 seconds', '3 micro sleep: 2.0 seconds', '4 micro sleep: 4.0 seconds', '5 micro sleep: 4.0 seconds', '6 micro sleep: 2.0 seconds', '7 micro sleep: 2.0 seconds', '8 micro sleep: 10.0 seconds', '9 micro sleep: 3.0 seconds', '10 micro sleep: 5.0 seconds', '11 micro sleep: 2.0 seconds', '12 micro sleep: 16.0 seconds', '13 micro sleep: 3.0 seconds', '14 micro sleep: 3.0 seconds', '15 micro sleep: 2.0 seconds', '16 micro sleep: 5.0 seconds', '17 micro sleep: 10.0 seconds', '18 micro sleep: 3.0 seconds', '19 micro sleep: 2.0 seconds', '20 micro sleep: 2.0 seconds', '21 micro sleep: 2.0 seconds', '22 micro sleep: 2.0 seconds', '23 micro sleep: 2.0 seconds', '24 micro sleep: 3.0 seconds', '25 micro sleep: 8.0 seconds', '26 micro sleep: 2.0 seconds', '27 micro sleep: 3.0 seconds', '28 micro sleep: 2.0 seconds', '29 micro sleep: 2.0 seconds', '30 micro sleep: 2.0 seconds', '31 micro sleep: 2.0 seconds']",|,False,Counting pitches...,[],|,False,Counting yawns... 21.0 seconds remaining.,[]
2024-10-23 19:53:19,False,0,[],|,False,0,[],|,False,Counting flickers... 35.0 seconds remaining.,|,False,0,[],|,True,62,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds']",|,False,Counting yawns... 16.0 seconds remaining.,[]
2024-10-23 19:53:23,False,0,[],|,False,0,[],|,False,Counting flickers... 31.0 seconds remaining.,|,False,0,[],|,True,63,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds']",|,False,Counting yawns... 12.0 seconds remaining.,[]
2024-10-23 19:53:35,False,0,[],|,False,0,[],|,False,Counting flickers... 19.0 seconds remaining.,|,False,0,[],|,False,Counting pitches...,[],|,True,0,[]
2024-10-23 19:53:47,False,0,[],|,False,0,[],|,False,Counting flickers... 7.0 seconds remaining.,|,False,0,[],|,True,64,"['1 pitch: 9.0 seconds', '2 pitch: 12.0 seconds', '3 pitch: 6.0 seconds', '4 pitch: 3.0 seconds', '5 pitch: 7.0 seconds', '6 pitch: 6.0 seconds', '7 pitch: 9.0 seconds', '8 pitch: 9.0 seconds', '9 pitch: 3.0 seconds', '10 pitch: 4.0 seconds', '11 pitch: 8.0 seconds', '12 pitch: 5.0 seconds', '13 pitch: 9.0 seconds', '14 pitch: 8.0 seconds', '15 pitch: 14.0 seconds', '16 pitch: 14.0 seconds', '17 pitch: 3.0 seconds', '18 pitch: 4.0 seconds', '19 pitch: 12.0 seconds', '20 pitch: 7.0 seconds', '21 pitch: 3.0 seconds', '22 pitch: 9.0 seconds', '23 pitch: 17.0 seconds', '24 pitch: 3.0 seconds', '25 pitch: 4.0 seconds', '26 pitch: 5.0 seconds', '27 pitch: 3.0 seconds', '28 pitch: 5.0 seconds', '29 pitch: 6.0 seconds', '30 pitch: 10.0 seconds', '31 pitch: 17.0 seconds', '32 pitch: 5.0 seconds', '33 pitch: 3.0 seconds', '34 pitch: 10.0 seconds', '35 pitch: 3.0 seconds', '36 pitch: 17.0 seconds', '37 pitch: 11.0 seconds', '38 pitch: 43.0 seconds', '39 pitch: 7.0 seconds', '40 pitch: 3.0 seconds', '41 pitch: 14.0 seconds', '42 pitch: 15.0 seconds', '43 pitch: 3.0 seconds', '44 pitch: 9.0 seconds', '45 pitch: 3.0 seconds', '46 pitch: 4.0 seconds', '47 pitch: 7.0 seconds', '48 pitch: 4.0 seconds', '49 pitch: 4.0 seconds', '50 pitch: 27.0 seconds', '51 pitch: 71.0 seconds', '52 pitch: 5.0 seconds', '53 pitch: 52.0 seconds', '54 pitch: 9.0 seconds', '55 pitch: 23.0 seconds', '56 pitch: 6.0 seconds', '57 pitch: 3.0 seconds', '58 pitch: 12.0 seconds', '59 pitch: 6.0 seconds', '60 pitch: 12.0 seconds', '61 pitch: 4.0 seconds', '62 pitch: 13.0 seconds', '63 pitch: 4.0 seconds', '64 pitch: 13.0 seconds']",|,False,Counting yawns... 168.0 seconds remaining.,[]
